,Alabama,AL,Anniston,36201.0,33.649159999999995,-85.879642
,Alabama,AL,Anniston,36203.0,33.583049,-85.834485
,Alabama,AL,Anniston,36205.0,33.717379,-85.79481700000002
,Alabama,AL,Anniston,36206.0,33.733270000000005,-85.809619
,Alabama,AL,Anniston,36207.0,33.689088,-85.718863
,Alabama,AL,Arab,35016.0,34.32387,-86.50200600000002
,Alabama,AL,Ardmore,35739.0,34.968586,-86.791036
,Alabama,AL,Argo,35112.0,33.691077,-86.470578
,Alabama,AL,Argo,35120.0,33.666809,-86.423755
,Alabama,AL,Argo,35146.0,33.79507,-86.45327900000002
,Alabama,AL,Argo,35173.0,33.655233,-86.56324000000002
,Alabama,AL,Ariton,36311.0,31.609777,-85.68565500000003
,Alabama,AL,Arley,35541.0,34.081325,-87.17434899999998
,Alabama,AL,Ashford,36312.0,31.17084,-85.236837
,Alabama,AL,Ashland,36251.0,33.222279,-85.872376
,Alabama,AL,Ashville,35953.0,33.809618,-86.229742
,Alabama,AL,Ashville,35987.0,33.91337,-86.24220799999998
,Alabama,AL,Athens,35611.0,34.773833,-87.08414499999998
,Alabama,AL,Athens,35613.0,34.820163,-86.882161
,Alabama,AL,Athens,35614.0,34.875919,-87.229253
,Alabama,AL,Athens,35671.0,34.685398,-86.93539
,Alabama,AL,Athens,35756.0,34.643705,-86.818149
,Alabama,AL,Atmore,36502.0,31.147733,-87.494821
,Alabama,AL,Attalla,35904.0,34.07056,-85.990098
,Alabama,AL,Attalla,35954.0,34.089754,-86.057449
,Alabama,AL,Auburn,36801.0,32.694636,-85.395889
,Alabama,AL,Auburn,36804.0,32.533973,-85.34751899999998
,Alabama,AL,Auburn,36830.0,32.538612,-85.489708
,Alabama,AL,Auburn,36832.0,32.582936,-85.585938
,Alabama,AL,Auburn,36849.0,32.60242,-85.487341
,Alabama,AL,Auburn,36879.0,32.727562,-85.558384
,Alabama,AL,Autaugaville,36003.0,32.451904,-86.723821
,Alabama,AL,Autaugaville,36067.0,32.516518,-86.561483
,Alabama,AL,Avon,36312.0,31.17084,-85.236837
,Alabama,AL,Babbie,36421.0,31.324729,-86.506928
,Alabama,AL,Babbie,36467.0,31.281396,-86.256884
,Alabama,AL,Baileyton,35019.0,34.302078,-86.63409399999998
,Alabama,AL,Baileyton,35083.0,34.199871,-86.59917
,Alabama,AL,Baileyton,35087.0,34.306453000000005,-86.584296
,Alabama,AL,Bakerhill,36027.0,31.82242,-85.378527
,Alabama,AL,Banks,36005.0,31.888214,-85.7196
,Alabama,AL,Banks,36081.0,31.903745,-85.898152
,Alabama,AL,Bay Minette,36507.0,30.858609,-87.742025
,Alabama,AL,Bayou La Batre,36509.0,30.392971000000006,-88.27029300000002
,Alabama,AL,Bayou La Batre,36523.0,30.370798,-88.190791
,Alabama,AL,Bayou La Batre,36541.0,30.489535,-88.34410600000002
,Alabama,AL,Bayou La Batre,36544.0,30.479701,-88.230089
,Alabama,AL,Bayou La Batre,36582.0,30.509877000000003,-88.173001
,Alabama,AL,Bear Creek,35543.0,34.211155,-87.75843499999998
,Alabama,AL,Bear Creek,35564.0,34.258833,-87.84526
,Alabama,AL,Bear Creek,35565.0,34.23696,-87.563402
,Alabama,AL,Bear Creek,35581.0,34.359912,-87.71309699999998
,Alabama,AL,Beatrice,36425.0,31.764740000000003,-87.19516800000002
,Alabama,AL,Beaverton,35544.0,33.959985,-88.017137
,Alabama,AL,Belk,35545.0,33.651546,-87.93488
,Alabama,AL,Belk,35555.0,33.658512,-87.815637
,Alabama,AL,Belk,35574.0,33.567578000000005,-87.949993
,Alabama,AL,Benton,36752.0,32.298669,-86.63199499999997
,Alabama,AL,Benton,36785.0,32.260516,-86.84581
,Alabama,AL,Berry,35546.0,33.619425,-87.542714
,Alabama,AL,Bessemer,35020.0,33.402429,-86.951784
,Alabama,AL,Bessemer,35022.0,33.322849,-86.971457
,Alabama,AL,Bessemer,35023.0,33.467843,-87.088194
,Alabama,AL,Bessemer,35111.0,33.284628000000005,-87.09455799999998
,Alabama,AL,Bessemer,35211.0,33.455102000000004,-86.856402
,Alabama,AL,Bessemer,35226.0,33.399158,-86.845896
,Alabama,AL,Bessemer,35244.0,33.352918,-86.825333
,Alabama,AL,Billingsley,36006.0,32.64656,-86.722096
,Alabama,AL,Birmingham,35005.0,33.59595,-87.000649
,Alabama,AL,Birmingham,35020.0,33.402429,-86.951784
,Alabama,AL,Birmingham,35022.0,33.322849,-86.971457
,Alabama,AL,Birmingham,35023.0,33.467843,-87.088194
,Alabama,AL,Birmingham,35061.0,33.47195,-86.955959
,Alabama,AL,Birmingham,35064.0,33.476071999999995,-86.920253
,Alabama,AL,Birmingham,35068.0,33.607417,-86.830991
,Alabama,AL,Birmingham,35094.0,33.530066,-86.553303
,Alabama,AL,Birmingham,35117.0,33.66777800000001,-86.892599
,Alabama,AL,Birmingham,35118.0,33.527419,-87.034686
,Alabama,AL,Birmingham,35126.0,33.730926000000004,-86.654972
,Alabama,AL,Birmingham,35127.0,33.491671000000004,-86.97636999999997
,Alabama,AL,Birmingham,35130.0,33.633156,-87.136688
,Alabama,AL,Birmingham,35173.0,33.655233,-86.56324000000002
,Alabama,AL,Birmingham,35203.0,33.518601000000004,-86.80980699999998
,Alabama,AL,Birmingham,35204.0,33.522118,-86.839815
,Alabama,AL,Birmingham,35205.0,33.495016,-86.808087
,Alabama,AL,Birmingham,35206.0,33.570264,-86.71314
,Alabama,AL,Birmingham,35207.0,33.564208,-86.824789
,Alabama,AL,Birmingham,35208.0,33.496814,-86.87935
,Alabama,AL,Birmingham,35209.0,33.466348,-86.811516
,Alabama,AL,Birmingham,35210.0,33.541616,-86.669322
,Alabama,AL,Birmingham,35211.0,33.455102000000004,-86.856402
,Alabama,AL,Birmingham,35212.0,33.54743,-86.752957
,Alabama,AL,Birmingham,35213.0,33.506674,-86.74434699999998
,Alabama,AL,Birmingham,35214.0,33.576995000000004,-86.894065
,Alabama,AL,Birmingham,35215.0,33.649002,-86.707425
,Alabama,AL,Birmingham,35217.0,33.607882000000004,-86.760265
,Alabama,AL,Birmingham,35218.0,33.50773,-86.89395999999998
,Alabama,AL,Birmingham,35221.0,33.449532,-86.899049
,Alabama,AL,Birmingham,35222.0,33.523712,-86.770115
,Alabama,AL,Birmingham,35223.0,33.488141,-86.73483399999998
,Alabama,AL,Birmingham,35224.0,33.517294,-86.94387900000002
,Alabama,AL,Birmingham,35226.0,33.399158,-86.845896
,Alabama,AL,Birmingham,35228.0,33.456191,-86.921172
,Alabama,AL,Birmingham,35233.0,33.508746,-86.801976
,Alabama,AL,Birmingham,35234.0,33.540811,-86.802758
,Alabama,AL,Birmingham,35235.0,33.625674,-86.649486
,Alabama,AL,Birmingham,35242.0,33.425247,-86.672084
,Alabama,AL,Birmingham,35243.0,33.440918,-86.741508
,Alabama,AL,Birmingham,35254.0,33.516152000000005,-86.857557
,Alabama,AL,Black,36314.0,31.018937,-85.772824
,Alabama,AL,Blountsville,35031.0,34.097505,-86.555035
,Alabama,AL,Blue Springs,36017.0,31.679443,-85.55771999999997
,Alabama,AL,Blue Springs,36374.0,31.578737,-85.49369
,Alabama,AL,Boaz,35950.0,34.24975,-86.261098
,Alabama,AL,Boaz,35956.0,34.146146,-86.146749
,Alabama,AL,Boaz,35957.0,34.196159,-86.196898
,Alabama,AL,Boligee,35443.0,32.755282,-88.000805
,Alabama,AL,Bon Air,35032.0,33.264859,-86.336417
,Alabama,AL,Bon Air,35044.0,33.243975,-86.380759
,Alabama,AL,Bon Air,35150.0,33.189306,-86.238384
,Alabama,AL,Brantley,36009.0,31.594781,-86.301377
,Alabama,AL,Brent,35034.0,32.911122,-87.271681
,Alabama,AL,Brent,35042.0,32.959173,-87.102463
,Alabama,AL,Brewton,36426.0,31.140982,-87.071114
,Alabama,AL,Bridgeport,35740.0,34.965286,-85.77744799999998
,Alabama,AL,Bridgeport,35772.0,34.937034000000004,-85.948355
,Alabama,AL,Brighton,35020.0,33.402429,-86.951784
,Alabama,AL,Brighton,35228.0,33.456191,-86.921172
,Alabama,AL,Brilliant,35548.0,34.056419,-87.750485
,Alabama,AL,Brilliant,35563.0,33.977608000000004,-87.903722
,Alabama,AL,Brilliant,35594.0,33.932693,-87.774369
,Alabama,AL,Brookside,35036.0,33.643923,-86.919599
,Alabama,AL,Brookside,35073.0,33.651253000000004,-86.986935
,Alabama,AL,Brookside,35117.0,33.66777800000001,-86.892599
,Alabama,AL,Brookside,35214.0,33.576995000000004,-86.894065
,Alabama,AL,Brookwood,35444.0,33.328718,-87.29288199999998
,Alabama,AL,Brookwood,35453.0,33.163776,-87.389459
,Alabama,AL,Brookwood,35490.0,33.218419,-87.238215
,Alabama,AL,Brundidge,36010.0,31.659784,-85.79844399999998
,Alabama,AL,Butler,36904.0,32.100714,-88.260849
,Alabama,AL,Calera,35007.0,33.215623,-86.797656
,Alabama,AL,Calera,35040.0,33.102967,-86.728894
,Alabama,AL,Calera,35051.0,33.205032,-86.618915
,Alabama,AL,Calera,35115.0,33.142472999999995,-86.89152800000002
,Alabama,AL,Camden,36726.0,31.960453,-87.29948399999998
,Alabama,AL,Camp Hill,36850.0,32.786919,-85.655757
,Alabama,AL,Carbon Hill,35549.0,33.851343,-87.544905
,Alabama,AL,Carbon Hill,35578.0,33.980483,-87.466391
,Alabama,AL,Cardiff,35073.0,33.651253000000004,-86.986935
,Alabama,AL,Carolina,36420.0,31.177149,-86.551502
,Alabama,AL,Carrollton,35447.0,33.251868,-88.157754
,Alabama,AL,Castleberry,36432.0,31.293982,-87.03026899999998
,Alabama,AL,Cedar Bluff,35959.0,34.245139,-85.605623
,Alabama,AL,Cedar Bluff,35960.0,34.12432800000001,-85.570557
,Alabama,AL,Cedar Bluff,35973.0,34.344016,-85.551513
,Alabama,AL,Center Point,35215.0,33.649002,-86.707425
,Alabama,AL,Center Point,35235.0,33.625674,-86.649486
,Alabama,AL,Centre,35960.0,34.12432800000001,-85.570557
,Alabama,AL,Centreville,35034.0,32.911122,-87.271681
,Alabama,AL,Centreville,35042.0,32.959173,-87.102463
,Alabama,AL,Chatom,36518.0,31.459303,-88.28404
,Alabama,AL,Chatom,36558.0,31.608143,-88.31637099999998
,Alabama,AL,Chelsea,35043.0,33.314842,-86.659872
,Alabama,AL,Chelsea,35051.0,33.205032,-86.618915
,Alabama,AL,Chelsea,35124.0,33.32183,-86.74219699999998
,Alabama,AL,Chelsea,35147.0,33.415884000000005,-86.530992
,Alabama,AL,Chelsea,35186.0,33.256733000000004,-86.51029100000002
,Alabama,AL,Chelsea,35242.0,33.425247,-86.672084
,Alabama,AL,Cherokee,35616.0,34.739504,-88.01938100000002
,Alabama,AL,Chickasaw,36571.0,30.854575,-88.10990699999998
,Alabama,AL,Chickasaw,36610.0,30.736246,-88.07350699999998
,Alabama,AL,Chickasaw,36611.0,30.769623,-88.080073
,Alabama,AL,Childersburg,35014.0,33.355851,-86.261678
,Alabama,AL,Childersburg,35044.0,33.243975,-86.380759
,Alabama,AL,Childersburg,35150.0,33.189306,-86.238384
,Alabama,AL,Childersburg,35151.0,33.081343,-86.392208
,Alabama,AL,Citronelle,36522.0,31.090945,-88.275355
,Alabama,AL,Clanton,35045.0,32.799962,-86.676761
,Alabama,AL,Clanton,35046.0,32.931141,-86.534157
,Alabama,AL,Clanton,36091.0,32.750446999999994,-86.508548
,Alabama,AL,Clay,35126.0,33.730926000000004,-86.654972
,Alabama,AL,Clay,35146.0,33.79507,-86.45327900000002
,Alabama,AL,Clay,35173.0,33.655233,-86.56324000000002
,Alabama,AL,Clay,35215.0,33.649002,-86.707425
,Alabama,AL,Clay,35235.0,33.625674,-86.649486
,Alabama,AL,Clayhatchee,36322.0,31.257605,-85.735807
,Alabama,AL,Clayton,36016.0,31.850223,-85.41470600000002
,Alabama,AL,Cleveland,35049.0,33.961861,-86.612114
,Alabama,AL,Cleveland,35121.0,33.941185,-86.455102
,Alabama,AL,Clio,36017.0,31.679443,-85.55771999999997
,Alabama,AL,Clio,36048.0,31.804214,-85.592024
,Alabama,AL,Coaling,35453.0,33.163776,-87.389459
,Alabama,AL,Coaling,35490.0,33.218419,-87.238215
,Alabama,AL,Coffee Springs,36318.0,31.169524,-85.95053100000001
,Alabama,AL,Coffeeville,36524.0,31.802618,-88.010863
,Alabama,AL,Coker,35452.0,33.278292,-87.680633
,Alabama,AL,Collinsville,35961.0,34.303952,-85.846214
,Alabama,AL,Colony,35077.0,34.021165,-86.832668
,Alabama,AL,Columbia,36319.0,31.331937,-85.14887399999998
,Alabama,AL,Columbiana,35051.0,33.205032,-86.618915
,Alabama,AL,Coosada,36020.0,32.479919,-86.323047
,Alabama,AL,Coosada,36025.0,32.544457,-86.324973
,Alabama,AL,Coosada,36054.0,32.481879,-86.366311
,Alabama,AL,Cordova,35550.0,33.745429,-87.160466
,Alabama,AL,Cottonwood,36320.0,31.049898,-85.319224
,Alabama,AL,County Line,35172.0,33.845155,-86.695313
,Alabama,AL,Courtland,35618.0,34.641403000000004,-87.304983
,Alabama,AL,Courtland,35672.0,34.648533,-87.406487
,Alabama,AL,Cowarts,36301.0,31.140065000000003,-85.398289
,Alabama,AL,Cowarts,36303.0,31.266568,-85.401317
,Alabama,AL,Cowarts,36312.0,31.17084,-85.236837
,Alabama,AL,Cowarts,36321.0,31.210866,-85.29921800000002
,Alabama,AL,Creola,36505.0,30.94195,-88.015792
,Alabama,AL,Creola,36525.0,30.890103000000003,-88.018704
,Alabama,AL,Crossville,35962.0,34.303881,-86.036441
,Alabama,AL,Crossville,35963.0,34.359787,-85.9272
,Alabama,AL,Cuba,36907.0,32.426393,-88.346701
,Alabama,AL,Cullman,35055.0,34.151162,-86.758748
,Alabama,AL,Cullman,35057.0,33.969944,-86.944303
,Alabama,AL,Cullman,35058.0,34.228856,-86.737261
,Alabama,AL,Cullman,35077.0,34.021165,-86.832668
,Alabama,AL,Cullman,35179.0,34.273307,-86.96897
,Alabama,AL,Cusseta,36852.0,32.757181,-85.29249399999998
,Alabama,AL,Dadeville,36850.0,32.786919,-85.655757
,Alabama,AL,Dadeville,36853.0,32.816523,-85.76722
,Alabama,AL,Dadeville,36861.0,32.890906,-85.850532
,Alabama,AL,Daleville,36322.0,31.257605,-85.735807
,Alabama,AL,Daleville,36330.0,31.305932,-85.86405400000002
,Alabama,AL,Daleville,36352.0,31.264999,-85.60969899999998
,Alabama,AL,Daphne,36526.0,30.611252,-87.860042
,Alabama,AL,Daphne,36527.0,30.702075,-87.881866
,Alabama,AL,Daphne,36532.0,30.480713,-87.861307
,Alabama,AL,Dauphin Island,36523.0,30.370798,-88.190791
,Alabama,AL,Dauphin Island,36528.0,30.2355,-88.23621899999998
,Alabama,AL,Daviston,36256.0,33.046308,-85.704818
,Alabama,AL,Daviston,36276.0,33.132677,-85.570266
,Alabama,AL,Dayton,36738.0,32.420970000000004,-87.624965
,Alabama,AL,Dayton,36748.0,32.267275,-87.780901
,Alabama,AL,Deatsville,36022.0,32.623495,-86.405573
,Alabama,AL,Deatsville,36054.0,32.481879,-86.366311
,Alabama,AL,Decatur,35601.0,34.606913,-87.013524
,Alabama,AL,Decatur,35603.0,34.535452,-86.971226
,Alabama,AL,Decatur,35640.0,34.440708,-86.943683
,Alabama,AL,Decatur,35671.0,34.685398,-86.93539
,Alabama,AL,Decatur,35673.0,34.576336,-87.137349
,Alabama,AL,Demopolis,36732.0,32.429314,-87.914179
,Alabama,AL,Demopolis,36742.0,32.467872,-87.729452
,Alabama,AL,Detroit,35552.0,34.072278000000004,-88.14220300000002
,Alabama,AL,Detroit,35586.0,33.8779,-88.134075
,Alabama,AL,Dodge City,35057.0,33.969944,-86.944303
,Alabama,AL,Dodge City,35077.0,34.021165,-86.832668
,Alabama,AL,Dora,35062.0,33.724920000000004,-87.01025200000002
,Alabama,AL,Dora,35130.0,33.633156,-87.136688
,Alabama,AL,Dothan,36301.0,31.140065000000003,-85.398289
,Alabama,AL,Dothan,36303.0,31.266568,-85.401317
,Alabama,AL,Dothan,36305.0,31.204572,-85.496004
,Alabama,AL,Dothan,36312.0,31.17084,-85.236837
,Alabama,AL,Dothan,36321.0,31.210866,-85.29921800000002
,Alabama,AL,Dothan,36345.0,31.366306,-85.310372
,Alabama,AL,Dothan,36350.0,31.350214,-85.495521
,Alabama,AL,Double Springs,35553.0,34.126813,-87.383078
,Alabama,AL,Douglas,35957.0,34.196159,-86.196898
,Alabama,AL,Douglas,35980.0,34.172088,-86.389617
,Alabama,AL,Dozier,36028.0,31.495482,-86.39281
,Alabama,AL,Dutton,35744.0,34.610532,-85.909141
,Alabama,AL,East Brewton,36426.0,31.140982,-87.071114
,Alabama,AL,Eclectic,36024.0,32.671797999999995,-86.025021
,Alabama,AL,Edwardsville,36262.0,33.806237,-85.479824
,Alabama,AL,Edwardsville,36264.0,33.596783,-85.55148299999998
,Alabama,AL,Edwardsville,36269.0,33.739797,-85.383876
,Alabama,AL,Edwardsville,36272.0,33.944034,-85.59499100000002
,Alabama,AL,Elba,36323.0,31.428104,-86.072471
,Alabama,AL,Elberta,36530.0,30.40821,-87.555585
,Alabama,AL,Eldridge,35549.0,33.851343,-87.544905
,Alabama,AL,Eldridge,35554.0,33.885727,-87.671678
,Alabama,AL,Elkmont,35620.0,34.930812,-87.020185
,Alabama,AL,Elmore,36020.0,32.479919,-86.323047
,Alabama,AL,Elmore,36022.0,32.623495,-86.405573
,Alabama,AL,Elmore,36025.0,32.544457,-86.324973
,Alabama,AL,Elmore,36092.0,32.617657,-86.20053100000001
,Alabama,AL,Emelle,35459.0,32.791636,-88.275851
,Alabama,AL,Enterprise,36330.0,31.305932,-85.86405400000002
,Alabama,AL,Epes,35460.0,32.713161,-88.153712
,Alabama,AL,Ethelsville,35461.0,33.417374,-88.213613
,Alabama,AL,Eufaula,36016.0,31.850223,-85.41470600000002
,Alabama,AL,Eufaula,36027.0,31.82242,-85.378527
,Alabama,AL,Eutaw,35462.0,32.920473,-87.967463
,Alabama,AL,Eva,35621.0,34.348973,-86.729536
,Alabama,AL,Evergreen,36401.0,31.480653000000004,-86.940722
,Alabama,AL,Excel,36439.0,31.419287,-87.345189
,Alabama,AL,Excel,36445.0,31.444585,-87.45339200000002
,Alabama,AL,Excel,36460.0,31.518972,-87.304829
,Alabama,AL,Fairfield,35064.0,33.476071999999995,-86.920253
,Alabama,AL,Fairfield,35224.0,33.517294,-86.94387900000002
,Alabama,AL,Fairfield,35228.0,33.456191,-86.921172
,Alabama,AL,Fairhope,36526.0,30.611252,-87.860042
,Alabama,AL,Fairhope,36532.0,30.480713,-87.861307
,Alabama,AL,Fairhope,36559.0,30.56761,-87.908587
,Alabama,AL,Fairview,35058.0,34.228856,-86.737261
,Alabama,AL,Falkville,35622.0,34.34659,-86.898961
,Alabama,AL,Falkville,35640.0,34.440708,-86.943683
,Alabama,AL,Faunsdale,36738.0,32.420970000000004,-87.624965
,Alabama,AL,Fayette,35555.0,33.658512,-87.815637
,Alabama,AL,Five Points,36855.0,33.028908,-85.308151
,Alabama,AL,Flomaton,36441.0,31.039365000000004,-87.255045
,Alabama,AL,Florala,36442.0,31.084458,-86.35704100000002
,Alabama,AL,Florence,35630.0,34.82298,-87.661652
,Alabama,AL,Florence,35633.0,34.875101,-87.798371
,Alabama,AL,Florence,35634.0,34.917211,-87.60946899999998
,Alabama,AL,Foley,36530.0,30.40821,-87.555585
,Alabama,AL,Foley,36535.0,30.383999,-87.72735899999998
,Alabama,AL,Foley,36542.0,30.26965,-87.75062700000002
,Alabama,AL,Foley,36580.0,30.478898,-87.703414
,Alabama,AL,Forkland,36740.0,32.626783,-87.83657099999998
,Alabama,AL,Fort Deposit,36032.0,31.99463,-86.568637
,Alabama,AL,Fort Payne,35967.0,34.407663,-85.694569
,Alabama,AL,Fort Payne,35968.0,34.382994000000004,-85.80330699999998
,Alabama,AL,Fort Payne,35984.0,34.536843,-85.563859
,Alabama,AL,Franklin,36075.0,32.378389,-85.9237
,Alabama,AL,Franklin,36083.0,32.38673,-85.684361
,Alabama,AL,Frisco City,36445.0,31.444585,-87.45339200000002
,Alabama,AL,Fruithurst,36262.0,33.806237,-85.479824
,Alabama,AL,Fulton,36436.0,31.785367,-87.649528
,Alabama,AL,Fulton,36446.0,31.792467,-87.71995
,Alabama,AL,Fulton,36451.0,31.700517,-87.803568
,Alabama,AL,Fultondale,35068.0,33.607417,-86.830991
,Alabama,AL,Fultondale,35071.0,33.695133,-86.848962
,Alabama,AL,Fultondale,35116.0,33.731297999999995,-86.769981
,Alabama,AL,Fultondale,35119.0,33.646571,-86.77093
,Alabama,AL,Fultondale,35207.0,33.564208,-86.824789
,Alabama,AL,Fultondale,35215.0,33.649002,-86.707425
,Alabama,AL,Fultondale,35217.0,33.607882000000004,-86.760265
,Alabama,AL,Fyffe,35971.0,34.455490999999995,-85.945131
,Alabama,AL,Fyffe,35986.0,34.500336,-85.835889
,Alabama,AL,Gadsden,35901.0,34.047585999999995,-85.933265
,Alabama,AL,Gadsden,35903.0,34.02427,-85.863703
,Alabama,AL,Gadsden,35904.0,34.07056,-85.990098
,Alabama,AL,Gadsden,35905.0,33.856532,-85.912603
,Alabama,AL,Gadsden,35906.0,33.927149,-86.095113
,Alabama,AL,Gadsden,35954.0,34.089754,-86.057449
,Alabama,AL,Gainesville,35460.0,32.713161,-88.153712
,Alabama,AL,Gainesville,35464.0,32.80613,-88.15459
,Alabama,AL,Gantt,36038.0,31.435078000000004,-86.491253
,Alabama,AL,Gantt,36421.0,31.324729,-86.506928
,Alabama,AL,Garden City,35070.0,34.00928,-86.757878
,Alabama,AL,Garden City,35077.0,34.021165,-86.832668
,Alabama,AL,Garden City,35079.0,33.938317,-86.758531
,Alabama,AL,Gardendale,35068.0,33.607417,-86.830991
,Alabama,AL,Gardendale,35071.0,33.695133,-86.848962
,Alabama,AL,Gardendale,35116.0,33.731297999999995,-86.769981
,Alabama,AL,Gardendale,35117.0,33.66777800000001,-86.892599
,Alabama,AL,Gardendale,35119.0,33.646571,-86.77093
,Alabama,AL,Gardendale,35215.0,33.649002,-86.707425
,Alabama,AL,Gardendale,35217.0,33.607882000000004,-86.760265
,Alabama,AL,Gaylesville,35973.0,34.344016,-85.551513
,Alabama,AL,Geiger,35459.0,32.791636,-88.275851
,Alabama,AL,Geneva,36340.0,31.051927000000006,-85.890963
,Alabama,AL,Geneva,36344.0,31.097890000000003,-85.708147
,Alabama,AL,Geneva,36477.0,31.097175,-86.06141099999998
,Alabama,AL,Georgiana,36033.0,31.671714,-86.770613
,Alabama,AL,Geraldine,35962.0,34.303881,-86.036441
,Alabama,AL,Geraldine,35971.0,34.455490999999995,-85.945131
,Alabama,AL,Geraldine,35974.0,34.362751,-86.01029100000002
,Alabama,AL,Gilbertown,36908.0,31.892,-88.474574
,Alabama,AL,Glen Allen,35554.0,33.885727,-87.671678
,Alabama,AL,Glen Allen,35555.0,33.658512,-87.815637
,Alabama,AL,Glen Allen,35559.0,33.905485,-87.728143
,Alabama,AL,Glen Allen,35594.0,33.932693,-87.774369
,Alabama,AL,Glencoe,35903.0,34.02427,-85.863703
,Alabama,AL,Glencoe,35905.0,33.856532,-85.912603
,Alabama,AL,Glencoe,35907.0,33.890840999999995,-86.01801999999998
,Alabama,AL,Glencoe,36279.0,33.872274,-85.889336
,Alabama,AL,Glenwood,36009.0,31.594781,-86.301377
,Alabama,AL,Glenwood,36034.0,31.621045,-86.111209
,Alabama,AL,Glenwood,36035.0,31.788705,-86.126215
,Alabama,AL,Goldville,36255.0,33.168154,-85.73044
,Alabama,AL,Goldville,36256.0,33.046308,-85.704818
,Alabama,AL,Good Hope,35055.0,34.151162,-86.758748
,Alabama,AL,Good Hope,35057.0,33.969944,-86.944303
,Alabama,AL,Good Hope,35077.0,34.021165,-86.832668
,Alabama,AL,Goodwater,35072.0,33.093531,-86.06685999999998
,Alabama,AL,Gordo,35466.0,33.248527,-87.919484
,Alabama,AL,Gordon,36343.0,31.060704,-85.120765
,Alabama,AL,Gordon,36370.0,31.142219,-85.158109
,Alabama,AL,Gordonville,36040.0,32.173924,-86.684172
,Alabama,AL,Gordonville,36785.0,32.260516,-86.84581
,Alabama,AL,Goshen,36035.0,31.788705,-86.126215
,Alabama,AL,Goshen,36079.0,31.766709,-85.998035
,Alabama,AL,Grant,35747.0,34.494944,-86.298989
,Alabama,AL,Grant,35976.0,34.345766999999995,-86.330025
,Alabama,AL,Graysville,35005.0,33.59595,-87.000649
,Alabama,AL,Graysville,35073.0,33.651253000000004,-86.986935
,Alabama,AL,Graysville,35117.0,33.66777800000001,-86.892599
,Alabama,AL,Graysville,35214.0,33.576995000000004,-86.894065
,Alabama,AL,Greensboro,36744.0,32.695952,-87.599716
,Alabama,AL,Greenville,36037.0,31.799009,-86.628615
,Alabama,AL,Grimes,36303.0,31.266568,-85.401317
,Alabama,AL,Grimes,36350.0,31.350214,-85.495521
,Alabama,AL,Grove Hill,36451.0,31.700517,-87.803568
,Alabama,AL,Gu-Win,35563.0,33.977608000000004,-87.903722
,Alabama,AL,Gu-Win,35594.0,33.932693,-87.774369
,Alabama,AL,Guin,35563.0,33.977608000000004,-87.903722
,Alabama,AL,Gulf Shores,36542.0,30.26965,-87.75062700000002
,Alabama,AL,Gulf Shores,36561.0,30.287622,-87.571267
,Alabama,AL,Guntersville,35950.0,34.24975,-86.261098
,Alabama,AL,Guntersville,35951.0,34.339098,-86.162297
,Alabama,AL,Guntersville,35976.0,34.345766999999995,-86.330025
,Alabama,AL,Gurley,35748.0,34.721079,-86.389356
,Alabama,AL,Hackleburg,35564.0,34.258833,-87.84526
,Alabama,AL,Haleburg,36319.0,31.331937,-85.14887399999998
