ae12ac39-2d25-3ae5-b99e-c15ebb1fcad3,MYHEALTH CLINIC,9138 ARLON STREET,ANCHORAGE,AK,99507,61.137795200000006,-149.8369149,907-248-2482,0.0,2,Anchorage Municipality
45e54f26-c598-3a17-8c65-96b976d73bd1,URGENT CARE MEDICAL CENTER,5437 EAST NORTHERN LIGHTS BOULEVARD,ANCHORAGE,AK,99508,61.19617589999999,-149.7802836,907-333-8561,0.0,1,Anchorage Municipality
37024227-d42a-3324-bbd5-929e247d48dc,US HEALTHWORKS MEDICAL GROUP - EAGLE RIVER,17101 SNOWMOBILE LANE,EAGLE RIVER,AK,99577,61.3403069,-149.56286880000002,907-694-7223,0.0,6,Anchorage Municipality
b5650e6e-47bd-313e-81d9-10d25f1ccf51,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,AZ,85712,32.154289,-110.87106200000001,5203275461,2375.0400000000004,12,Pima County
e2233def-254a-3b37-a123-10e6c394f627,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,32.154289,-110.87106200000001,5208723000,1979.2000000000005,10,Pima County
11f698e4-bafb-3ead-8ba8-21456c2b37a3,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,32.154289,-110.87106200000001,5208733000,1385.44,8,Pima County
7edb757e-5d39-344e-aa54-af13a9cd8d72,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86409,35.264487,-114.00908100000001,9287572101,2572.9600000000005,14,Mohave County
a3bec305-283b-3d06-884a-065a95c731ca,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,33.572162,-112.087966,4803424201,21969.119999999955,112,Maricopa County
d9d3cd78-d796-30e0-a870-38e87e0dcd55,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,33.401926,-111.71737900000001,4808545050,25333.759999999926,132,Maricopa County
899aed0b-0668-3f72-b191-cfa518c7d20e,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,32.422094,-110.976235,5209013549,8510.560000000001,47,Pima County
2450a562-770f-39d1-91d5-569dd2529b59,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85296,33.310209,-111.74219099999999,4807288000,791.68,4,Maricopa County
f4cc3c48-7664-3988-93af-5d278f5b8e95,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,33.668727000000004,-111.823682,4803247001,5343.840000000001,30,Maricopa County
972836d7-cb2b-37b8-81d4-af429d5a15c3,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,BENSON,AZ,85602,31.914496999999997,-110.328552,5205862261,18208.63999999999,93,Cochise County
f004bb34-404d-397e-9b1a-6481bb370de6,VA Southeast Tucson Clinic,7395 S. Houghton Road Ste 129,Tucson,AZ,85747,32.117203,-110.772675,520-664-1831,5541.760000000001,29,Pima County
e9f22476-6114-3445-904c-deba5adf3820,PCP139076,189 W APACHE TRL,APACHE JCT,AZ,85120-3493,33.401926,-111.71737900000001,,6531.360000000002,33,Pinal County
0dc1b287-968c-3b8f-8ede-c1f3c4bd8a51,COMPREHENSIVE MEDICAL CARE PC,17450 S LA CANADA DR,SAHUARTIA,AZ,85629-9718,32.154289,-110.87106200000001,520-393-0898,4156.3200000000015,21,Pima County
11b30522-f7c9-3ead-9971-2baa4150cba1,PCP246430,6610 N 47TH AVE,GLENDALE,AZ,85301-4163,33.533111,-112.189901,,6729.2800000000025,34,Maricopa County
9deb48ff-39e9-37a3-8ac4-b544de1cb20c,PCP249880,8535 E HARTFORD DR,SCOTTSDALE,AZ,85255-5443,33.668727000000004,-111.823682,,7520.960000000003,38,Maricopa County
c92d43a0-b53c-3467-bbf9-aff8e1bac57f,MARICOPA COUNTY SPECIAL HEALTH CARE DISTRICT,5825 E CALLE GUADALUPE,GUADALUPE,AZ,85283-2664,33.366362,-111.963057,480-344-6000,1385.44,7,Maricopa County
aa30d7d8-1a0c-3bb8-967d-b4e5b780a440,PINNACLE RADIOLOGY SERVICES,101 CIVIC CTR LN,LAKE HAVASU CITY,AZ,86403-5607,34.769426,-113.874795,928-855-8185,7323.040000000003,37,Mohave County
9cc724e7-f64f-302d-8e40-f6d38ca87516,JOHN C LINCOLN LLC,3648 W ANTHEM WAY,ANTHEM,AZ,85086-7002,33.849663,-112.12314,623-434-6444,6729.2800000000025,34,Maricopa County
4c372327-8fff-33f7-b58e-6587fb885d2c,NEXTCARE ARIZONA LLC,1701 E THOMAS RD,PHOENIX,AZ,85016-7646,33.516172999999995,-112.02731599999998,602-845-4445,1385.44,7,Maricopa County
ddbcfdec-33a6-37b0-8b88-3194b2fff148,NORTHWEST ALLIED PHYSICIANS LLC,7885 N ORACLE RD,ORO VALLEY,AZ,85704-6348,32.422094,-110.976235,520-603-9219,12271.040000000005,62,Pima County
97af4e1c-4213-3dcb-9440-103af97f1483,NATIONWIDE OPTOMETRY P.C.,5846 E MCKELLIPS RD,MESA,AZ,85215-2796,33.401926,-111.717379,480-396-3653,4948.000000000001,25,Maricopa County
67a9595b-f532-3929-a2bf-9ac45e91229f,TRI-CITY EXPRESS CARE PLLC,2510 E BROADWAY BLVD,TUSCON,AZ,85716-5304,32.154289,-110.87106200000001,520-232-2072,5541.760000000001,28,Pima County
90fd26e9-b3a4-351b-9123-758683775c61,ADVANTAGE URGENT CARE CENTER,5410 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,33.611090399999995,-112.1759896,602-530-6189,0.0,1,Maricopa County
81c05d26-bff4-3226-ac67-12cb731ce7b3,EXPRESS MEDICAL CARE,2002 STOCKTON HILL ROAD,KINGMAN,AZ,86401,35.2055871,-114.0336695,928-718-4375,0.0,1,Mohave County
26ba7212-f123-3373-9d5f-b913fc500377,JOHN C LINCOLN URGENT CARE,3648 WEST ANTHEM WAY,ANTHEM,AZ,85086,33.8667157,-112.1370365,623-434-6444,0.0,1,Maricopa County
0e172ce3-cebf-3bfe-8135-3a60afb1f71e,VELO MEDICAL URGENT CARE,50 EAST CROYDON PARK ROAD,TUCSON,AZ,85705,32.290633,-110.96937779999999,520-298-9887,0.0,3,Pima County
dffdc55e-f2e2-378b-be8e-7db7143e89c0,CONCENTRA URGENT CARE - TUCSON,4600 SOUTH PARK AVENUE,TUCSON,AZ,85714,32.1679712,-110.9565965,520-889-9574,0.0,1,Pima County
b49cc483-bb75-3818-b905-b1df797f66d8,URGENT CARE SPECIALIST,6553 EAST BAYWOOD AVENUE,MESA,AZ,85206,33.410145899999996,-111.6884656,480-985-6200,0.0,1,Maricopa County
ca6b1e09-48ff-3284-8b7a-c26a109e4ef5,SCOTTSDALE FAMILY AND URGENT CARE,9767 NORTH 91ST STREET,SCOTTSDALE,AZ,85258,33.5742845,-111.8823673,480-314-2200,0.0,2,Maricopa County
dc1a3bcd-37ba-3b9d-9115-1ec6afb264e4,URGENT CARE ASSOCIATES - SOUTHEAST TUCSON,9348 EAST RITA ROAD,TUCSON,AZ,85747,32.113697200000004,-110.7935771,520-382-8000,0.0,39,Pima County
fc6f7616-d3a4-3247-8ca7-95b942ad4d09,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,36.315975,-94.154618,4793388000,17727.499999999975,126,Benton County
799b15d3-1a90-3c7a-a016-9b2c95800652,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,36.334497999999996,-92.384626,8705081000,1418.1999999999994,10,Baxter County
57ac7b71-5590-3b11-a0e8-8747194ec67c,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450,36.055651,-90.514719,8702397000,10069.21999999999,72,Greene County
999b5f08-dfe7-3f61-bbf7-e4c08384e20a,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,71655,33.624767999999996,-91.793712,8703672411,18862.05999999997,133,Drew County
5ca82d2d-a47f-3f61-816e-0603849812ea,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVE,FORT SMITH,AR,72917,35.349276,-94.37088299999999,4793146000,12054.699999999986,92,Sebastian County
fc1c2602-fb98-3bd3-9ed1-1f3cbf2413ed,HELENA REGIONAL MEDICAL CENTER,1801 MARTIN LUTHER KING JR DRIVE,HELENA,AR,72342,34.533547999999996,-90.62057,8703385800,28647.639999999952,205,Phillips County
1a521e86-06bc-3660-9958-2bc3c063e6ed,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,34.845601,-92.202259,5015527100,10352.85999999999,75,Pulaski County
3d088bba-56bd-3c78-be66-7f28d5decb56,FULTON COUNTY HOSPITAL,679 NORTH MAIN STREET,SALEM,AR,72576,34.630899,-92.561492,8708952691,13189.259999999982,99,Fulton County
531e60b9-dd82-3367-9d00-ca178819bbc6,PCP1615,325 C N SEBASTIAN,WEST HELENA,AR,72390-2417,34.533547999999996,-90.62057,870-572-7886,10778.319999999987,76,Phillips County
efee1fb5-ffff-3d8b-961f-18cc4c1c43cc,PCP3742,232 S MAIN ST,MONTICELLO,AR,71655-4730,33.624768,-91.793712,870-367-8442,5530.979999999999,39,Drew County
c79b7bbd-7443-3148-9740-732c39c561de,PCP140902,2711 W KINGSHIGHWAY,PARAGOULD,AR,72450-2645,36.055651,-90.514719,,4396.420000000001,31,Greene County
13fea92e-65a9-381b-9a65-3fa636c505ff,PCP143844,920S HWY 45,BONANZA,AR,72916-3420,35.231875,-94.416197,,4538.240000000002,32,Sebastian County
c934ea18-5eb6-3814-a3b2-579f8f3e4a60,PCP149120,1101 S HORSEBARN RD,ROGERS,AR,72758-8237,36.315975,-94.154618,,1843.6599999999994,13,Benton County
6300f1fb-b5b1-3bb4-91aa-81b5b56c232f,PCP158300,675 HWY 62 E,MOUNTAIN HOME,AR,72653-3207,36.334498,-92.384626,,3120.0400000000004,22,Baxter County
07d52cbf-fbef-39e9-b731-105a422b2a09,ARCARE,105 N JACKSON ST,CABOT,AR,72023-3058,34.978711,-92.026214,877-805-1023,3829.1400000000012,27,Lonoke County
64aa1c62-865e-38e1-9e96-3b87e30492f2,MERCY HEALTH NORTHWEST ARKANSAS COMMUNITIES,116 W MONROE AVE,LOWELL,AR,72745-9682,36.255855,-94.153356,479-770-8090,5105.52,36,Benton County
395f293b-ba7e-3608-93f9-f4d9e5884d82,SALINE CLINICS LLC,3412 MARKET PLACE AVE,BRYANT,AR,72022-8054,34.617234,-92.489422,501-847-0834,3829.1400000000012,27,Saline County
0b5dcb6e-c67c-305f-84c9-ce12a5b6e733,FORT SMITH HMA PBC MANAGEMENT LLC,14 GOTHIC RIDGE RD,VAN BUREN,AR,72956-6565,35.446542,-94.35301,479-474-1100,4963.7,35,Crawford County
c1107103-5db3-3447-ae6e-9ab3a804b85a,OZARK URGENT CARE,114 HARRISON AVENUE,LOWELL,AR,72745,36.2529365,-94.135319,479-770-4343,0.0,2,Benton County
bfc88f9d-fe59-33db-b31b-5f2174d348fc,SPARKS PREFERRED MEDICAL CARE SOUTH,8600 SOUTH 36TH TERRACE,FORT SMITH,AR,72908,35.3028001,-94.3961011,479-709-7465,0.0,1,Sebastian County
38721c37-4c7f-34b6-813a-95a2dc85889e,CONCENTRA MEDICAL CENTER - NORTH LITTLE ROCK,3470 LANDERS ROAD,NORTH LITTLE ROCK,AR,72117,34.7857076,-92.2279639,501-945-0661,0.0,2,Pulaski County
d1c2f8c1-c098-3080-aff2-3d8afe87e14e,PROMED COOPER CLINIC,2521 ALMA HIGHWAY,VAN BUREN,AR,72956,35.4404112,-94.3316443,479-474-7448,0.0,1,Crawford County
0c6867b4-b8dc-3705-8579-b3c7b68e14af,CONCENTRA URGENT CARE - LITTLE ROCK SOUTHWEST,10101 MABELVALE PLAZA DRIVE,LITTLE ROCK,AR,72209,34.668536200000005,-92.3792796,501-568-7868,0.0,5,Pulaski County
84a23af6-234a-3ea3-95df-b0e8851dfc30,NEA CLINIC - PARAGOULD URGENT CARE,4700 WEST KINGS HIGHWAY,PARAGOULD,AR,72450,36.0607136,-90.5485121,870-240-8402,0.0,2,Greene County
11eed574-5f48-320e-8c61-c27e76c59755,HEALTHCARE PLUS,209 NORTH BLAKE STREET,PINE BLUFF,AR,71601,34.2323995,-92.0428177,870-536-6600,0.0,1,Jefferson County
53c2fb01-619c-3152-ab63-dcdf3936c1f5,NEA CLINIC - STADIUM URGENT CARE,3003 APACHE DRIVE,JONESBORO,AR,72401,35.809160399999996,-90.6688777,870-931-8800,0.0,10,Craighead County
6bed751d-772e-3fb2-9265-be9eb22ea12f,ST HELENA HOSPITAL,10 WOODLAND ROAD,SAINT HELENA,CA,94574,38.036605,-122.253956,7079633611,3821.2700000000013,18,Napa County
8a6912c8-1f4d-31f9-b2e9-f219fcd0eeb8,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,36.327154,-119.32340900000001,5596242000,466.72,3,Tulare County
394909b3-1558-3747-918c-80d697947d33,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,32.8153,-117.134993,8589393400,20769.040000000023,91,San Diego County
345f1f18-6cc2-3929-b459-67e70f7717b3,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,37.494372999999996,-121.94111699999999,5107971111,27303.120000000043,117,Alameda County
e2f3afd4-fb66-3d43-bd8d-c38b4b68b7a7,GARDEN GROVE HOSPITAL & MEDICAL CENTER,12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,33.778782,-117.960472,7145375160,20068.960000000025,87,Orange County
d661d99d-136f-3863-914d-91f41017e106,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,2450 ASHBY AVENUE,BERKELEY,CA,94705,37.866702000000004,-122.299066,5102044444,700.08,4,Alameda County
d29567c4-5224-3325-be62-07b023084033,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,37.399364,-122.079517,6509407000,2800.320000000001,14,Santa Clara County
fc023802-bc1b-3428-8e1b-1b7f71060ee5,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,CA,90640,34.015444,-118.11101200000002,3237261222,3354.550000000001,17,Los Angeles County
42b04485-40fe-32bf-8e27-135b8aba6974,HENRY MAYO NEWHALL  HOSPITAL,23845  MCBEAN PKWY,VALENCIA,CA,91355,34.404876,-118.504701,6612538000,12980.65000000001,63,Los Angeles County
13632598-be19-3874-83b6-e08321acfc8d,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,CA,90048,34.019394,-118.410825,3104235000,2333.600000000001,10,Los Angeles County
2f92fb9f-5c84-313c-a0d8-4cdf3450302d,SAN RAMON REGIONAL MEDICAL CTR,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,37.761542,-121.937694,9252759200,2800.320000000001,13,Contra Costa County
